date,fund,company,ticker,cusip,weight,shares_held,market_value
2026-04-30,ARKVX,"Freenome, Inc",,,0.16,,
2026-04-30,ARKVX,Chipper Cash,,,0.14,,
2026-04-30,ARKVX,"Outrider Technologies, Inc.",,,0.14,,
2026-04-30,ARKVX,"GameFam, Inc.",,,0.13,,
2026-04-30,ARKVX,"Firmly, Inc.",,,0.10,,
2026-04-30,ARKVX,"Atomic Vaults, Inc.",,,0.09,,
2026-04-30,ARKVX,"KINO Tech, Inc.",,,0.09,,
2026-04-30,ARKVX,"Axiom Space, Inc.",,,0.08,,
2026-04-30,ARKVX,Pave Financial Inc.,,,0.08,,
2026-04-30,ARKVX,Tilda Technologies Inc. (DBA Humata),,,0.03,,
2026-04-30,ARKVX,Sortium Inc.,,,0.02,,
2026-04-30,ARKVX,"Flexport, Inc",,,0.01,,
2026-05-31,ARKVX,SpaceX,,,11.38,,
2026-05-31,ARKVX,OpenAI,,,8.48,,
2026-05-31,ARKVX,"Anthropic, Inc.",,,6.40,,
2026-05-31,ARKVX,Tenstorrent Holdings Inc.,,,4.52,,
2026-05-31,ARKVX,Kalshi Inc.,,,3.96,,
2026-05-31,ARKVX,"Replit, Inc.",,,3.49,,
2026-05-31,ARKVX,Ayar Labs,,,3.17,,
2026-05-31,ARKVX,Figure AI Inc.,,,2.99,,
2026-05-31,ARKVX,Absci,ABSI,00091E109,2.38,,
2026-05-31,ARKVX,Cellares inc.,,,2.34,,
2026-05-31,ARKVX,"Databricks, Inc.",,,2.33,,
2026-05-31,ARKVX,Zipline International Inc.,,,2.15,,
2026-05-31,ARKVX,"Radiant Industries, Inc",,,1.99,,
2026-05-31,ARKVX,"Boom Technology, Inc.",,,1.96,,
2026-05-31,ARKVX,Neuralink Corp.,,,1.93,,
2026-05-31,ARKVX,Beam Therapeutics,BEAM,07373V105,1.83,,
2026-05-31,ARKVX,"Hydra Host, inc.",,,1.75,,
2026-05-31,ARKVX,CRISPR Therapeutics AG,CRSP,H17182108,1.63,,
2026-05-31,ARKVX,"X-energy Reactor Company, LLC",,,1.62,,
2026-05-31,ARKVX,Manna Drone Delivery Inc.,,,1.61,,
2026-05-31,ARKVX,"10x Genomics, Inc.",TXG,88025U109,1.45,,
2026-05-31,ARKVX,"Epic Games, Inc",,,1.43,,
2026-05-31,ARKVX,"Iambic Therapeutics, Inc.",,,1.42,,
2026-05-31,ARKVX,Tempus AI,TEM,88023B103,1.42,,
2026-05-31,ARKVX,Lambda,,,1.41,,
2026-05-31,ARKVX,"Alamar Biosciences, Inc.",ALMR,010911105,1.27,,
2026-05-31,ARKVX,Shield AI,,,1.21,,
2026-05-31,ARKVX,Canton Strategic Holdings,THAR,432705309,1.18,,
2026-05-31,ARKVX,"Securitize, Inc.",,,1.17,,
2026-05-31,ARKVX,Lucra Inc.,,,1.16,,
2026-05-31,ARKVX,"Apptronik, Inc.",,,1.15,,
2026-05-31,ARKVX,Crusoe Inc,,,1.15,,
2026-05-31,ARKVX,Impulse Labs Inc.,,,1.14,,
2026-05-31,ARKVX,Architect Financial Technologies Inc.,,,1.05,,
2026-05-31,ARKVX,Prime Medicine,PRME,74168J101,1.03,,
2026-05-31,ARKVX,Intellia Therapeutics,NTLA,45826J105,0.94,,
2026-05-31,ARKVX,"Kodiak Robotics, Inc.",KDK,500081104,0.81,,
2026-05-31,ARKVX,Gatik AI Inc.,,,0.71,,
2026-05-31,ARKVX,"Tesla, Inc.",TSLA,88160R101,0.67,,
2026-05-31,ARKVX,Discord Inc.,,,0.64,,
2026-05-31,ARKVX,"Hammerspace, Inc.",,,0.64,,
2026-05-31,ARKVX,"Blockdaemon, inc.",,,0.63,,
2026-05-31,ARKVX,Portal Space Systems,,,0.61,,
2026-05-31,ARKVX,"Hark Labs, Inc.",,,0.58,,
2026-05-31,ARKVX,"Robinhood Markets, Inc.",HOOD,770700102,0.57,,
2026-05-31,ARKVX,Twist Biosciences,TWST,90184D100,0.54,,
2026-05-31,ARKVX,"Recursion Pharmaceuticals, Inc.",RXRX,75629V104,0.46,,
2026-05-31,ARKVX,"Mythical, Inc.",,,0.44,,
2026-05-31,ARKVX,"Perplexity AI, Inc.",,,0.41,,
2026-05-31,ARKVX,Revolut Group Holdings LTD,,,0.38,,
2026-05-31,ARKVX,GeneDx Holdings Corp,WGS,81663L200,0.37,,
2026-05-31,ARKVX,"Generate:Biomedicines, Inc.",GENB,370920100,0.37,,
2026-05-31,ARKVX,"Lila Sciences, Inc.",,,0.37,,
2026-05-31,ARKVX,Relation Therapeutics Inc.,,,0.37,,
2026-05-31,ARKVX,Umoja Biopharma,,,0.35,,
2026-05-31,ARKVX,"Coinbase Global, Inc.",COIN,19260Q107,0.30,,
2026-05-31,ARKVX,Archer Aviation Inc.,ACHR,03945R102,0.29,,
2026-05-31,ARKVX,Shopify Inc.,SHOP,82509L107,0.27,,
2026-05-31,ARKVX,"Pacific Biosciences of California, Inc.",PACB,69404D108,0.24,,
2026-05-31,ARKVX,"Bitmine Immersion Technologies, Inc.",BMNR,09175A206,0.22,,
2026-05-31,ARKVX,Roblox Corporation,RBLX,771049103,0.20,,
2026-05-31,ARKVX,"Freenome, Inc",,,0.14,,
2026-05-31,ARKVX,Chipper Cash,,,0.13,,
2026-05-31,ARKVX,"GameFam, Inc.",,,0.12,,
2026-05-31,ARKVX,"Groq, Inc.",,,0.12,,
2026-05-31,ARKVX,"Atomic Vaults, Inc.",,,0.09,,
2026-05-31,ARKVX,"Firmly, Inc.",,,0.09,,
2026-05-31,ARKVX,"KINO Tech, Inc.",,,0.08,,
2026-05-31,ARKVX,Pave Financial Inc.,,,0.08,,
2026-05-31,ARKVX,"Axiom Space, Inc.",,,0.07,,
2026-05-31,ARKVX,"Flexport, Inc",,,0.00,,
2026-05-31,ARKVX,"Outrider Technologies, Inc.",,,0.00,,
2026-05-31,ARKVX,Sortium Inc.,,,0.00,,
2026-05-31,ARKVX,Tilda Technologies Inc. (DBA Humata),,,0.00,,
2026-06-30,ARKVX,SpaceX,SPCX,84615Q103,13.77,,
2026-06-30,ARKVX,OpenAI,,,6.33,,
2026-06-30,ARKVX,"Anthropic, Inc.",,,4.58,,
2026-06-30,ARKVX,"Stripe, Inc.",,,4.36,,
2026-06-30,ARKVX,Tenstorrent Holdings Inc.,,,3.49,,
2026-06-30,ARKVX,Ayar Labs,,,3.17,,
2026-06-30,ARKVX,Kalshi Inc.,,,2.93,,
2026-06-30,ARKVX,"Replit, Inc.",,,2.61,,
2026-06-30,ARKVX,Figure AI Inc.,,,2.23,,
2026-06-30,ARKVX,Absci,ABSI,00091E109,2.18,,
2026-06-30,ARKVX,"Lila Sciences, Inc.",,,2.03,,
2026-06-30,ARKVX,Cellares inc.,,,1.92,,
2026-06-30,ARKVX,"10x Genomics, Inc.",TXG,88025U109,1.86,,
2026-06-30,ARKVX,Zipline International Inc.,,,1.86,,
2026-06-30,ARKVX,Beam Therapeutics,BEAM,07373V105,1.80,,
2026-06-30,ARKVX,Tempus AI,TEM,88023B103,1.77,,
2026-06-30,ARKVX,"Boom Technology, Inc.",,,1.74,,
2026-06-30,ARKVX,"Wonder Group, Inc.",,,1.74,,
2026-06-30,ARKVX,"Databricks, Inc.",,,1.70,,
2026-06-30,ARKVX,Neuralink Corp.,,,1.63,,
2026-06-30,ARKVX,"Alamar Biosciences, Inc.",ALMR,010911105,1.58,,
2026-06-30,ARKVX,"Hydra Host, inc.",,,1.53,,
2026-06-30,ARKVX,"Lambda, Inc.",,,1.52,,
2026-06-30,ARKVX,CRISPR Therapeutics AG,CRSP,H17182108,1.49,,
2026-06-30,ARKVX,Alphabet Inc.,GOOG,02079K206,1.36,,
2026-06-30,ARKVX,Manna Drone Delivery Inc.,,,1.35,,
2026-06-30,ARKVX,"CoreWeave, Inc.",CRWV,21873S108,1.15,,
2026-06-30,ARKVX,Crusoe Inc,,,1.15,,
2026-06-30,ARKVX,"Epic Games, Inc",,,1.11,,
2026-06-30,ARKVX,"Iambic Therapeutics, Inc.",,,1.10,,
2026-06-30,ARKVX,NVIDIA Corporation,NVDA,67066G104,1.10,,
