date,fund,company,ticker,cusip,weight,shares_held,market_value
2026-06-04,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,100.46,19332,1510989.12
2026-06-04,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.36,121,110636.35
2026-06-04,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.58,96,83899.20
2026-06-04,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.67,10027,10026.83
2026-06-04,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-14.06,-194,-211450.30
2026-06-05,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,101.17,19332,1547913.24
2026-06-05,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.90,121,120817.29
2026-06-05,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.34,96,81636.48
2026-06-05,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.66,10027,10026.83
2026-06-05,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-15.05,-194,-230342.02
2026-06-08,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,98.58,19332,1440040.68
2026-06-08,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,6.55,96,95708.16
2026-06-08,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,6.37,121,92992.13
2026-06-08,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.69,10027,10026.83
2026-06-08,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-12.19,-194,-178037.68
2026-06-09,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,99.04,19332,1466912.16
2026-06-09,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,6.57,121,97273.11
2026-06-09,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,6.35,96,93979.20
2026-06-09,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.68,10027,10026.83
2026-06-09,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-12.63,-194,-187058.68
2026-06-10,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,98.49,19332,1449900.00
2026-06-10,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,6.61,96,97344.96
